Subject,Stage1,Stage2,Event,Region,FrequencyBand,FreqRange_Hz,Mean_Stage1_dB,Mean_Stage2_dB,Direction,Z_Score,P_Value,Significant
112,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,16.8584567009727,16.4098353248251,Decrease,146,0.909011306646051,0
112,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,16.8584567009727,15.7335145489493,Decrease,210,0.0864762654936657,0
112,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,16.4098353248251,15.7335145489493,Decrease,188,0.277605418363564,0
112,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.221856991045,17.1199834339133,Decrease,147,0.931693545566772,0
112,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.221856991045,15.6209309032377,Decrease,222,0.0396724862659754,1
112,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.1199834339133,15.6209309032377,Decrease,213,0.0718606382258516,0
112,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,16.9757540251174,16.6753392183826,Decrease,158,0.819202033401183,0
112,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,16.9757540251174,15.6574995794988,Decrease,219,0.048674875673469,1
112,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,16.6753392183826,15.6574995794988,Decrease,192,0.230139340443417,0
112,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.1919243929613,17.0350896913196,Decrease,155,0.886403006367064,0
112,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.1919243929613,15.6235981526757,Decrease,218,0.0520334213607994,0
112,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.0350896913196,15.6235981526757,Decrease,206,0.109598583399116,0
112,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,16.9984121433887,16.7828276821434,Decrease,148,0.954431397113681,0
112,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,16.9984121433887,15.636775136759,Decrease,216,0.0593334667549941,0
112,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,16.7828276821434,15.636775136759,Decrease,197,0.179318236045376,0
112,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,17.1158998296619,16.9924496741917,Decrease,142,0.819202033401183,0
112,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.1158998296619,15.5893998544507,Decrease,216,0.0593334667549941,0
112,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,16.9924496741917,15.5893998544507,Decrease,207,0.103403776769015,0
112,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,17.0705836541241,16.9375168391784,Decrease,144,0.863886790544927,0
112,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.0705836541241,15.5243785991571,Decrease,215,0.0632908322333453,0
112,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,16.9375168391784,15.5243785991571,Decrease,208,0.097490596202208,0
113,early,middle,eye_open,Left_Frontal,theta,4-8Hz,15.8866641897326,15.6367413462706,Decrease,174,0.492893296439634,0
113,early,later,eye_open,Left_Frontal,theta,4-8Hz,15.8866641897326,15.602257668175,Decrease,159,0.797068494359122,0
113,middle,later,eye_open,Left_Frontal,theta,4-8Hz,15.6367413462706,15.602257668175,Decrease,146,0.909011306646051,0
113,early,middle,eye_open,Right_Frontal,theta,4-8Hz,16.25137612118,15.9310873139266,Decrease,191,0.241426553382044,0
113,early,later,eye_open,Right_Frontal,theta,4-8Hz,16.25137612118,15.6055887820213,Decrease,180,0.391365938307552,0
113,middle,later,eye_open,Right_Frontal,theta,4-8Hz,15.9310873139266,15.6055887820213,Decrease,164,0.689156516779352,0
113,early,middle,eye_open,Left_Temporal,theta,4-8Hz,15.9345794852492,15.6091374265878,Decrease,178,0.423710797166793,0
113,early,later,eye_open,Left_Temporal,theta,4-8Hz,15.9345794852492,15.4042390025116,Decrease,169,0.587228165762067,0
113,middle,later,eye_open,Left_Temporal,theta,4-8Hz,15.6091374265878,15.4042390025116,Decrease,160,0.775096962195985,0
113,early,middle,eye_open,Right_Temporal,theta,4-8Hz,16.3138394021953,15.7855233160359,Decrease,201,0.145076950287885,0
113,early,later,eye_open,Right_Temporal,theta,4-8Hz,16.3138394021953,15.7151620922815,Decrease,179,0.407346960940474,0
113,middle,later,eye_open,Right_Temporal,theta,4-8Hz,15.7855233160359,15.7151620922815,Decrease,151,0.977206399475098,0
113,early,middle,eye_open,Left_Parietal,theta,4-8Hz,16.0329313351965,15.553576129404,Decrease,193,0.219232533281333,0
113,early,later,eye_open,Left_Parietal,theta,4-8Hz,16.0329313351965,15.4686752526165,Decrease,172,0.529629670287596,0
113,middle,later,eye_open,Left_Parietal,theta,4-8Hz,15.553576129404,15.4686752526165,Decrease,154,0.909011306646051,0
113,early,middle,eye_open,Right_Parietal,theta,4-8Hz,16.2892267019419,15.7407888103297,Decrease,203,0.129953390214931,0
113,early,later,eye_open,Right_Parietal,theta,4-8Hz,16.2892267019419,15.7063240791035,Decrease,175,0.475050524053953,0
113,middle,later,eye_open,Right_Parietal,theta,4-8Hz,15.7407888103297,15.7063240791035,Decrease,149,0.977206399475098,0
113,early,middle,eye_open,Left_Occipital,theta,4-8Hz,16.1031109099426,15.5603372732803,Decrease,204,0.122865441229318,0
113,early,later,eye_open,Left_Occipital,theta,4-8Hz,16.1031109099426,15.5584871968855,Decrease,173,0.51108906411744,0
113,middle,later,eye_open,Left_Occipital,theta,4-8Hz,15.5603372732803,15.5584871968855,Decrease,151,0.977206399475098,0
113,early,middle,eye_open,Right_Occipital,theta,4-8Hz,16.1824711605948,15.631586334547,Decrease,207,0.103403776769015,0
113,early,later,eye_open,Right_Occipital,theta,4-8Hz,16.1824711605948,15.6171037713983,Decrease,176,0.457568175062507,0
113,middle,later,eye_open,Right_Occipital,theta,4-8Hz,15.631586334547,15.6171037713983,Decrease,148,0.954431397113681,0
113,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.7024902381989,16.4583801318438,Decrease,172,0.529629670287596,0
113,early,later,eye_closed,Left_Frontal,theta,4-8Hz,16.7024902381989,17.0457732366893,Increase,135,0.668235141795249,0
113,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,16.4583801318438,17.0457732366893,Increase,113,0.290446394323729,0
113,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,15.9578181817675,15.8958063306743,Decrease,158,0.819202033401183,0
113,early,later,eye_closed,Right_Frontal,theta,4-8Hz,15.9578181817675,16.7829119805324,Increase,96,0.122865441229318,0
113,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,15.8958063306743,16.7829119805324,Increase,92,0.097490596202208,0
113,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,16.6281561731568,16.4161909534511,Decrease,164,0.689156516779352,0
113,early,later,eye_closed,Left_Temporal,theta,4-8Hz,16.6281561731568,17.1268345295138,Increase,131,0.587228165762067,0
113,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,16.4161909534511,17.1268345295138,Increase,109,0.241426553382044,0
113,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.1531733860321,16.125936931453,Decrease,149,0.977206399475098,0
113,early,later,eye_closed,Right_Temporal,theta,4-8Hz,16.1531733860321,16.8211184668637,Increase,111,0.265156633625956,0
113,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,16.125936931453,16.8211184668637,Increase,111,0.265156633625956,0
113,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,16.5492083816978,16.4079324461926,Decrease,157,0.841480581121794,0
113,early,later,eye_closed,Left_Parietal,theta,4-8Hz,16.5492083816978,17.0836141187451,Increase,130,0.567709166197353,0
113,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,16.4079324461926,17.0836141187451,Increase,112,0.277605418363564,0
113,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,16.1777554557571,16.1889528793418,Increase,141,0.797068494359122,0
113,early,later,eye_closed,Right_Parietal,theta,4-8Hz,16.1777554557571,16.8004675906967,Increase,119,0.37577150825113,0
113,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,16.1889528793418,16.8004675906967,Increase,116,0.331334906503133,0
113,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,16.4072929342839,16.3457938449077,Decrease,145,0.886403006367064,0
113,early,later,eye_closed,Left_Occipital,theta,4-8Hz,16.4072929342839,16.9379118485995,Increase,127,0.51108906411744,0
113,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,16.3457938449077,16.9379118485995,Increase,117,0.345753978677278,0
113,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,16.3085912616033,16.3114632589254,Increase,140,0.775096962195985,0
113,early,later,eye_closed,Right_Occipital,theta,4-8Hz,16.3085912616033,16.8362032160985,Increase,123,0.440452945294225,0
113,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,16.3114632589254,16.8362032160985,Increase,120,0.391365938307552,0
113,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,15.1518836379362,15.0794313823834,Decrease,157,0.841480581121794,0
113,early,later,eye_open,Left_Frontal,alpha,9-13Hz,15.1518836379362,15.6877159825482,Increase,132,0.607052248071005,0
113,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,15.0794313823834,15.6877159825482,Increase,124,0.457568175062507,0
113,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,14.7512820896349,14.1595260612501,Decrease,222,0.0396724862659754,1
113,early,later,eye_open,Right_Frontal,alpha,9-13Hz,14.7512820896349,15.9721869627143,Increase,96,0.122865441229318,0
113,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,14.1595260612501,15.9721869627143,Increase,67,0.0177194712911814,1
113,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,15.2502175870548,14.8673366274174,Decrease,187,0.290446394323729,0
113,early,later,eye_open,Left_Temporal,alpha,9-13Hz,15.2502175870548,15.6932521042172,Increase,134,0.647568367631056,0
113,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,14.8673366274174,15.6932521042172,Increase,118,0.360566735097472,0
113,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,15.0715570630439,14.4175775948305,Decrease,208,0.097490596202208,0
113,early,later,eye_open,Right_Temporal,alpha,9-13Hz,15.0715570630439,15.8307400544135,Increase,121,0.407346960940474,0
113,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,14.4175775948305,15.8307400544135,Increase,93,0.103403776769015,0
113,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,15.2143698492678,14.7445798316837,Decrease,194,0.208701910672357,0
113,early,later,eye_open,Left_Parietal,alpha,9-13Hz,15.2143698492678,15.6679499636292,Increase,137,0.710318348253685,0
113,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,14.7445798316837,15.6679499636292,Increase,116,0.331334906503133,0
113,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,15.1210810088839,14.5270403081495,Decrease,202,0.137354710336186,0
113,early,later,eye_open,Right_Parietal,alpha,9-13Hz,15.1210810088839,15.7882865850755,Increase,126,0.492893296439634,0
113,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,14.5270403081495,15.7882865850755,Increase,99,0.145076950287885,0
113,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,15.1714663301053,14.7106099837297,Decrease,196,0.188750072903293,0
113,early,later,eye_open,Left_Occipital,alpha,9-13Hz,15.1714663301053,15.681735962399,Increase,136,0.689156516779352,0
113,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,14.7106099837297,15.681735962399,Increase,110,0.253097908947116,0
113,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,15.1687924425484,14.6784908372234,Decrease,195,0.198542793686662,0
113,early,later,eye_open,Right_Occipital,alpha,9-13Hz,15.1687924425484,15.7159977447578,Increase,131,0.587228165762067,0
113,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,14.6784908372234,15.7159977447578,Increase,104,0.188750072903293,0
113,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,16.1306551119849,16.2663199971764,Increase,144,0.863886790544927,0
113,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,16.1306551119849,17.8409693046554,Increase,79,0.0425019611428189,1
113,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,16.2663199971764,17.8409693046554,Increase,96,0.122865441229318,0
113,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,15.8992994184745,16.1582302831007,Increase,135,0.668235141795249,0
113,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,15.8992994184745,18.0285176499346,Increase,64,0.0140046983395002,1
113,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,16.1582302831007,18.0285176499346,Increase,56,0.00723749486912433,1
113,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,16.0456426383264,16.321789608716,Increase,139,0.753304047285912,0
113,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,16.0456426383264,18.0333310402333,Increase,71,0.0239991496633371,1
113,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,16.321789608716,18.0333310402333,Increase,76,0.0344908717639674,1
113,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,15.9199246055749,16.1173600756836,Increase,165,0.668235141795249,0
113,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,15.9199246055749,18.1234125324149,Increase,55,0.00664188547642663,1
113,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,16.1173600756836,18.1234125324149,Increase,56,0.00723749486912433,1
113,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,16.0005175639398,16.2697495947025,Increase,146,0.909011306646051,0
113,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,16.0005175639398,18.0903639972373,Increase,69,0.0206520548924176,1
113,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,16.2697495947025,18.0903639972373,Increase,70,0.0222709789592328,1
113,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,15.9406984036398,16.1058023864166,Increase,166,0.647568367631056,0
113,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,15.9406984036398,18.1384805961622,Increase,56,0.00723749486912433,1
113,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,16.1058023864166,18.1384805961622,Increase,54,0.00609071766246411,1
113,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,15.9569328617287,16.2232329318184,Increase,150,1,0
113,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,15.9569328617287,18.1156090045797,Increase,63,0.0129291721727266,1
113,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,16.2232329318184,18.1156090045797,Increase,58,0.00857443461110533,1
113,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,15.9097910404871,16.1966780575601,Increase,150,1,0
113,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,15.9097910404871,18.1285353936463,Increase,61,0.010995017215527,1
113,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,16.1966780575601,18.1285353936463,Increase,57,0.00788060407334873,1
114,early,middle,eye_open,Left_Frontal,theta,4-8Hz,11.9574771918509,13.3500742813425,Increase,30,0.000606766845636065,1
114,early,later,eye_open,Left_Frontal,theta,4-8Hz,11.9574771918509,17.5719089575254,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Left_Frontal,theta,4-8Hz,13.3500742813425,17.5719089575254,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_open,Right_Frontal,theta,4-8Hz,11.6301989328317,12.4611180725382,Increase,67,0.0177194712911814,1
114,early,later,eye_open,Right_Frontal,theta,4-8Hz,11.6301989328317,17.7367537772905,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Right_Frontal,theta,4-8Hz,12.4611180725382,17.7367537772905,Increase,5,3.43005622340131e-05,1
114,early,middle,eye_open,Left_Temporal,theta,4-8Hz,11.8902507306157,13.269521713292,Increase,42,0.00203063844500034,1
114,early,later,eye_open,Left_Temporal,theta,4-8Hz,11.8902507306157,17.5782237208978,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Left_Temporal,theta,4-8Hz,13.269521713292,17.5782237208978,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_open,Right_Temporal,theta,4-8Hz,11.7557840073073,12.6010761886199,Increase,54,0.00609071766246411,1
114,early,later,eye_open,Right_Temporal,theta,4-8Hz,11.7557840073073,17.8585073673534,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Right_Temporal,theta,4-8Hz,12.6010761886199,17.8585073673534,Increase,2,2.35179853083333e-05,1
114,early,middle,eye_open,Left_Parietal,theta,4-8Hz,11.8429514966561,13.1463500650427,Increase,43,0.00223457750830318,1
114,early,later,eye_open,Left_Parietal,theta,4-8Hz,11.8429514966561,17.68613031834,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Left_Parietal,theta,4-8Hz,13.1463500650427,17.68613031834,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_open,Right_Parietal,theta,4-8Hz,11.7799242538163,12.679258154686,Increase,51,0.00467562658909552,1
114,early,later,eye_open,Right_Parietal,theta,4-8Hz,11.7799242538163,17.8771759839677,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Right_Parietal,theta,4-8Hz,12.679258154686,17.8771759839677,Increase,1,2.07056056482465e-05,1
114,early,middle,eye_open,Left_Occipital,theta,4-8Hz,11.7437492432597,12.9883211064069,Increase,51,0.00467562658909552,1
114,early,later,eye_open,Left_Occipital,theta,4-8Hz,11.7437492432597,17.8218832768557,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Left_Occipital,theta,4-8Hz,12.9883211064069,17.8218832768557,Increase,1,2.07056056482465e-05,1
114,early,middle,eye_open,Right_Occipital,theta,4-8Hz,11.7754025446356,12.8937040626852,Increase,52,0.00511026066085587,1
114,early,later,eye_open,Right_Occipital,theta,4-8Hz,11.7754025446356,17.8573527914459,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Right_Occipital,theta,4-8Hz,12.8937040626852,17.8573527914459,Increase,1,2.07056056482465e-05,1
114,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,12.0022016823958,13.7722610916647,Increase,31,0.000673858531353763,1
114,early,later,eye_closed,Left_Frontal,theta,4-8Hz,12.0022016823958,17.5443952119646,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,13.7722610916647,17.5443952119646,Increase,11,7.14429222900033e-05,1
114,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,12.036276152879,13.0344647178853,Increase,70,0.0222709789592328,1
114,early,later,eye_closed,Right_Frontal,theta,4-8Hz,12.036276152879,16.9545964034272,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,13.0344647178853,16.9545964034272,Increase,6,3.88380150128711e-05,1
114,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,12.0801564658859,13.7667334264304,Increase,24,0.000318217180315068,1
114,early,later,eye_closed,Left_Temporal,theta,4-8Hz,12.0801564658859,17.5641762054909,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,13.7667334264304,17.5641762054909,Increase,12,8.05166201368896e-05,1
114,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,11.92626773978,13.2333832496259,Increase,60,0.0101279905493907,1
114,early,later,eye_closed,Right_Temporal,theta,4-8Hz,11.92626773978,17.2706400523894,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,13.2333832496259,17.2706400523894,Increase,7,4.39414243735296e-05,1
114,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,12.0496152406118,13.638820718505,Increase,32,0.000747794274304567,1
114,early,later,eye_closed,Left_Parietal,theta,4-8Hz,12.0496152406118,17.4905382467061,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,13.638820718505,17.4905382467061,Increase,11,7.14429222900033e-05,1
114,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,11.986785804718,13.3083834386451,Increase,54,0.00609071766246411,1
114,early,later,eye_closed,Right_Parietal,theta,4-8Hz,11.986785804718,17.3059901668709,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,13.3083834386451,17.3059901668709,Increase,8,4.96766986429951e-05,1
114,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,12.0240381083162,13.3909561709577,Increase,48,0.00356503463085317,1
114,early,later,eye_closed,Left_Occipital,theta,4-8Hz,12.0240381083162,17.3607653830727,Increase,3,2.66914980318127e-05,1
114,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,13.3909561709577,17.3607653830727,Increase,14,0.000102029448638707,1
114,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,12.0193606750529,13.3731510862137,Increase,46,0.0029641781671731,1
114,early,later,eye_closed,Right_Occipital,theta,4-8Hz,12.0193606750529,17.332553641857,Increase,3,2.66914980318127e-05,1
114,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,13.3731510862137,17.332553641857,Increase,12,8.05166201368896e-05,1
114,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,11.3428126317629,13.712056470015,Increase,27,0.000440938267949365,1
114,early,later,eye_open,Left_Frontal,alpha,9-13Hz,11.3428126317629,17.6782370438287,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,13.712056470015,17.6782370438287,Increase,9,5.61168114524352e-05,1
114,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,10.5106647034116,12.8305341757129,Increase,45,0.00269979606326019,1
114,early,later,eye_open,Right_Frontal,alpha,9-13Hz,10.5106647034116,16.7278370164725,Increase,2,2.35179853083333e-05,1
114,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,12.8305341757129,16.7278370164725,Increase,19,0.000181939675169858,1
114,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,11.1073485833966,13.6335676805185,Increase,21,0.000228062095878625,1
114,early,later,eye_open,Left_Temporal,alpha,9-13Hz,11.1073485833966,17.6580647626744,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,13.6335676805185,17.6580647626744,Increase,15,0.00011472012104656,1
114,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,10.5550033295146,13.0491268147037,Increase,47,0.00325198444422916,1
114,early,later,eye_open,Right_Temporal,alpha,9-13Hz,10.5550033295146,17.0097883393191,Increase,2,2.35179853083333e-05,1
114,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,13.0491268147037,17.0097883393191,Increase,20,0.000203778459561511,1
114,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,10.8739229422223,13.5314072981777,Increase,18,0.000162315622571561,1
114,early,later,eye_open,Left_Parietal,alpha,9-13Hz,10.8739229422223,17.5794585328412,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,13.5314072981777,17.5794585328412,Increase,17,0.00014469608785024,1
114,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,10.6248725219404,13.0825635543199,Increase,44,0.00245712983222335,1
114,early,later,eye_open,Right_Parietal,alpha,9-13Hz,10.6248725219404,17.1576609508914,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,13.0825635543199,17.1576609508914,Increase,17,0.00014469608785024,1
114,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,10.7746030643878,13.343508271552,Increase,27,0.000440938267949365,1
114,early,later,eye_open,Left_Occipital,alpha,9-13Hz,10.7746030643878,17.4868472982103,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,13.343508271552,17.4868472982103,Increase,14,0.000102029448638707,1
114,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,10.7385372908725,13.2339478662877,Increase,37,0.00124410185384206,1
114,early,later,eye_open,Right_Occipital,alpha,9-13Hz,10.7385372908725,17.4043746493501,Increase,1,2.07056056482465e-05,1
114,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,13.2339478662877,17.4043746493501,Increase,15,0.00011472012104656,1
114,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,11.3190173140445,14.3126704377484,Increase,10,6.33424836662399e-05,1
114,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,11.3190173140445,17.6758857775748,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,14.3126704377484,17.6758857775748,Increase,4,3.02695944347154e-05,1
114,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,11.4799694232954,13.8620018368313,Increase,9,5.61168114524352e-05,1
114,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,11.4799694232954,18.2004476529975,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,13.8620018368313,18.2004476529975,Increase,1,2.07056056482465e-05,1
114,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,11.2708326222017,14.2126153913589,Increase,13,9.06722201775833e-05,1
114,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,11.2708326222017,17.8992337624148,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,14.2126153913589,17.8992337624148,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,11.4389646227094,13.7891026540196,Increase,15,0.00011472012104656,1
114,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,11.4389646227094,18.2179525071784,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,13.7891026540196,18.2179525071784,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,11.3133675828033,14.1439010031519,Increase,13,9.06722201775833e-05,1
114,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,11.3133675828033,17.8793331647329,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,14.1439010031519,17.8793331647329,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,11.4145042035107,13.83746916424,Increase,14,0.000102029448638707,1
114,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,11.4145042035107,18.1514053179251,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,13.83746916424,18.1514053179251,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,11.3397028987305,14.0334112276343,Increase,12,8.05166201368896e-05,1
114,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,11.3397028987305,17.9601226541911,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,14.0334112276343,17.9601226541911,Increase,0,1.8215297148968e-05,1
114,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,11.387274845451,13.9744120268235,Increase,12,8.05166201368896e-05,1
114,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,11.387274845451,18.003205499363,Increase,0,1.8215297148968e-05,1
114,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,13.9744120268235,18.003205499363,Increase,0,1.8215297148968e-05,1
115,early,middle,eye_open,Left_Frontal,theta,4-8Hz,18.7934535035319,18.3553390984585,Decrease,180,0.391365938307552,0
115,early,later,eye_open,Left_Frontal,theta,4-8Hz,18.7934535035319,17.391365453678,Decrease,219,0.048674875673469,1
115,middle,later,eye_open,Left_Frontal,theta,4-8Hz,18.3553390984585,17.391365453678,Decrease,201,0.145076950287885,0
115,early,middle,eye_open,Right_Frontal,theta,4-8Hz,18.4948729302959,18.229093004964,Decrease,171,0.548506235500147,0
