Subject,Stage,Event,Region,FrequencyBand,FreqRange_Hz,MeanPower_dB,StdPower_dB,N_Windows
119,early,eye_open,Right_Parietal,alpha,9-13Hz,20.8266175862915,2.84421292277585,24
119,middle,eye_open,Right_Parietal,alpha,9-13Hz,17.5578822741958,2.1000411246352,24
119,later,eye_open,Right_Parietal,alpha,9-13Hz,13.7174515501936,2.2242248671995,24
119,early,eye_open,Left_Occipital,alpha,9-13Hz,20.9051944463535,2.59835031692989,24
119,middle,eye_open,Left_Occipital,alpha,9-13Hz,17.6774954636692,2.04156583927546,24
119,later,eye_open,Left_Occipital,alpha,9-13Hz,13.5983299683541,2.30659168507874,24
119,early,eye_open,Right_Occipital,alpha,9-13Hz,20.8668234255224,2.70551507599483,24
119,middle,eye_open,Right_Occipital,alpha,9-13Hz,17.6041357210327,2.12706611473669,24
119,later,eye_open,Right_Occipital,alpha,9-13Hz,13.6092069402727,2.31422059439849,24
119,early,eye_closed,Left_Frontal,alpha,9-13Hz,19.7477061016739,2.40586011726651,24
119,middle,eye_closed,Left_Frontal,alpha,9-13Hz,17.0981686367639,2.15243818850721,24
119,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.4967728729871,2.0325093238113,24
119,early,eye_closed,Right_Frontal,alpha,9-13Hz,19.3685502372269,2.17315596566521,24
119,middle,eye_closed,Right_Frontal,alpha,9-13Hz,16.9794547779285,1.90369850402482,24
119,later,eye_closed,Right_Frontal,alpha,9-13Hz,17.6112227092836,2.22848579042433,24
119,early,eye_closed,Left_Temporal,alpha,9-13Hz,19.5135255556255,2.32487378912974,24
119,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.1319861803139,1.92444561089421,24
119,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.5026279906931,2.170830083277,24
119,early,eye_closed,Right_Temporal,alpha,9-13Hz,19.4780482449673,2.06982300351627,24
119,middle,eye_closed,Right_Temporal,alpha,9-13Hz,16.9351092090539,1.87185586505959,24
119,later,eye_closed,Right_Temporal,alpha,9-13Hz,17.5617399852946,2.43033908614072,24
119,early,eye_closed,Left_Parietal,alpha,9-13Hz,19.4236988878022,2.29817032480076,24
119,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.0894278780554,1.88545091126813,24
119,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.4765636870512,2.29661180795607,24
119,early,eye_closed,Right_Parietal,alpha,9-13Hz,19.4803748356884,2.07937993648704,24
119,middle,eye_closed,Right_Parietal,alpha,9-13Hz,16.9608457281512,1.8851959408668,24
119,later,eye_closed,Right_Parietal,alpha,9-13Hz,17.5182919612204,2.46252092290258,24
119,early,eye_closed,Left_Occipital,alpha,9-13Hz,19.4542624291941,2.18225406546361,24
119,middle,eye_closed,Left_Occipital,alpha,9-13Hz,17.0215206397495,1.90715452459555,24
119,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.4071139195485,2.47777367101149,24
119,early,eye_closed,Right_Occipital,alpha,9-13Hz,19.4672394786179,2.13807877911375,24
119,middle,eye_closed,Right_Occipital,alpha,9-13Hz,17.0140518805358,1.90162392682219,24
119,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.4465587844364,2.47984824813633,24
120,early,eye_open,Left_Frontal,theta,4-8Hz,15.7607575098334,2.13044542532289,24
120,middle,eye_open,Left_Frontal,theta,4-8Hz,14.8037975577007,2.32254546687268,24
120,later,eye_open,Left_Frontal,theta,4-8Hz,16.927585253129,2.25536540830504,24
120,early,eye_open,Right_Frontal,theta,4-8Hz,15.7624946436476,2.20728365171502,24
120,middle,eye_open,Right_Frontal,theta,4-8Hz,15.1404714795128,2.4142609066524,24
120,later,eye_open,Right_Frontal,theta,4-8Hz,16.8343827736823,2.40512991247145,24
120,early,eye_open,Left_Temporal,theta,4-8Hz,15.8565979342348,2.05774435755897,24
120,middle,eye_open,Left_Temporal,theta,4-8Hz,14.8011135283063,2.46471604184822,24
120,later,eye_open,Left_Temporal,theta,4-8Hz,16.7990509457026,2.37133404241988,24
120,early,eye_open,Right_Temporal,theta,4-8Hz,15.9039174710981,2.23303018043049,24
120,middle,eye_open,Right_Temporal,theta,4-8Hz,14.9314220413055,2.54129846391543,24
120,later,eye_open,Right_Temporal,theta,4-8Hz,16.9587911755838,2.30219756106289,24
120,early,eye_open,Left_Parietal,theta,4-8Hz,15.9039938816315,2.07627340844069,24
120,middle,eye_open,Left_Parietal,theta,4-8Hz,14.8979702521644,2.34545169760171,24
120,later,eye_open,Left_Parietal,theta,4-8Hz,16.8806575806702,2.2700869049483,24
120,early,eye_open,Right_Parietal,theta,4-8Hz,15.9049231865561,2.23010675663998,24
120,middle,eye_open,Right_Parietal,theta,4-8Hz,14.9516758401189,2.4480447225612,24
120,later,eye_open,Right_Parietal,theta,4-8Hz,16.981740453921,2.28314258131008,24
120,early,eye_open,Left_Occipital,theta,4-8Hz,15.9492204670611,2.09282830130643,24
120,middle,eye_open,Left_Occipital,theta,4-8Hz,14.8938265982361,2.43776588229501,24
120,later,eye_open,Left_Occipital,theta,4-8Hz,16.9575750220233,2.28219539166718,24
120,early,eye_open,Right_Occipital,theta,4-8Hz,15.9475707127757,2.12468224545853,24
120,middle,eye_open,Right_Occipital,theta,4-8Hz,14.8607786716539,2.55376840140741,24
120,later,eye_open,Right_Occipital,theta,4-8Hz,16.9846362335278,2.27892161378078,24
120,early,eye_closed,Left_Frontal,theta,4-8Hz,16.9821144785057,2.38025454081156,24
120,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.3715736129658,2.21826249757349,24
120,later,eye_closed,Left_Frontal,theta,4-8Hz,18.1847852756416,1.85348463459519,24
120,early,eye_closed,Right_Frontal,theta,4-8Hz,17.4820503510644,1.996901050387,24
120,middle,eye_closed,Right_Frontal,theta,4-8Hz,16.5483449116291,2.35481696865748,24
120,later,eye_closed,Right_Frontal,theta,4-8Hz,18.0748401064826,2.55761068967103,24
120,early,eye_closed,Left_Temporal,theta,4-8Hz,17.168693168038,2.08818274200707,24
120,middle,eye_closed,Left_Temporal,theta,4-8Hz,16.646419429154,1.99301710022295,24
120,later,eye_closed,Left_Temporal,theta,4-8Hz,18.2458144150635,1.88581446292498,24
120,early,eye_closed,Right_Temporal,theta,4-8Hz,17.3662639276098,2.01963432127359,24
120,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.727307679486,2.12118325773783,24
120,later,eye_closed,Right_Temporal,theta,4-8Hz,18.071409627507,2.53413889336026,24
120,early,eye_closed,Left_Parietal,theta,4-8Hz,17.2058515785344,1.93001205182202,24
120,middle,eye_closed,Left_Parietal,theta,4-8Hz,16.7324125317611,1.95916086270506,24
120,later,eye_closed,Left_Parietal,theta,4-8Hz,18.2409277947918,2.00183001877163,24
120,early,eye_closed,Right_Parietal,theta,4-8Hz,17.3037144056232,2.06021398736606,24
120,middle,eye_closed,Right_Parietal,theta,4-8Hz,16.7441864665238,2.08554571659544,24
120,later,eye_closed,Right_Parietal,theta,4-8Hz,18.0652439182225,2.4828194648742,24
120,early,eye_closed,Left_Occipital,theta,4-8Hz,17.2490184834621,1.91043415757593,24
120,middle,eye_closed,Left_Occipital,theta,4-8Hz,16.7532734842788,2.0076973036954,24
120,later,eye_closed,Left_Occipital,theta,4-8Hz,18.1989347568905,2.16110179497711,24
120,early,eye_closed,Right_Occipital,theta,4-8Hz,17.2949591869858,1.92225620400587,24
120,middle,eye_closed,Right_Occipital,theta,4-8Hz,16.7542956503944,2.03473124468888,24
120,later,eye_closed,Right_Occipital,theta,4-8Hz,18.12668744081,2.27895685060418,24
120,early,eye_open,Left_Frontal,alpha,9-13Hz,15.4378247514046,2.00277075084278,24
120,middle,eye_open,Left_Frontal,alpha,9-13Hz,15.1949920322542,1.77657757304855,24
120,later,eye_open,Left_Frontal,alpha,9-13Hz,15.7203175625572,2.5933019963463,24
120,early,eye_open,Right_Frontal,alpha,9-13Hz,15.4328234152192,1.83832055076379,24
120,middle,eye_open,Right_Frontal,alpha,9-13Hz,14.734491742323,1.73467365301329,24
120,later,eye_open,Right_Frontal,alpha,9-13Hz,15.9445612841549,2.25515419271859,24
120,early,eye_open,Left_Temporal,alpha,9-13Hz,15.3736953337419,2.192090270833,24
120,middle,eye_open,Left_Temporal,alpha,9-13Hz,14.9964087884115,1.93495185141229,24
120,later,eye_open,Left_Temporal,alpha,9-13Hz,15.724827643808,2.39590618281895,24
120,early,eye_open,Right_Temporal,alpha,9-13Hz,15.1246890426777,2.39555014343876,24
120,middle,eye_open,Right_Temporal,alpha,9-13Hz,14.8439037068599,1.83075384948397,24
120,later,eye_open,Right_Temporal,alpha,9-13Hz,15.7695783965572,2.54205832688706,24
120,early,eye_open,Left_Parietal,alpha,9-13Hz,15.2549368215584,2.35795280693171,24
120,middle,eye_open,Left_Parietal,alpha,9-13Hz,14.8742425863001,2.0232355125169,24
120,later,eye_open,Left_Parietal,alpha,9-13Hz,15.7276113358394,2.30190416967026,24
120,early,eye_open,Right_Parietal,alpha,9-13Hz,15.0724014449274,2.47131879441956,24
120,middle,eye_open,Right_Parietal,alpha,9-13Hz,14.8578578488732,1.87994850370785,24
120,later,eye_open,Right_Parietal,alpha,9-13Hz,15.7898741584412,2.43847762013076,24
120,early,eye_open,Left_Occipital,alpha,9-13Hz,15.1422345512785,2.46858873766619,24
120,middle,eye_open,Left_Occipital,alpha,9-13Hz,14.8302034591823,2.10851390257499,24
120,later,eye_open,Left_Occipital,alpha,9-13Hz,15.7401035754193,2.28062569820206,24
120,early,eye_open,Right_Occipital,alpha,9-13Hz,15.0839341986646,2.51528357459973,24
120,middle,eye_open,Right_Occipital,alpha,9-13Hz,14.8528007872536,2.02958194459651,24
120,later,eye_open,Right_Occipital,alpha,9-13Hz,15.7832619802656,2.29727453352313,24
120,early,eye_closed,Left_Frontal,alpha,9-13Hz,17.2692612820028,1.79710407208371,24
120,middle,eye_closed,Left_Frontal,alpha,9-13Hz,15.2239648912491,2.26355089219528,24
120,later,eye_closed,Left_Frontal,alpha,9-13Hz,19.2912573706083,2.37117898864438,24
120,early,eye_closed,Right_Frontal,alpha,9-13Hz,18.0139144542748,1.77606866524959,24
120,middle,eye_closed,Right_Frontal,alpha,9-13Hz,14.9369777765093,1.56260157539697,24
120,later,eye_closed,Right_Frontal,alpha,9-13Hz,19.2243787742415,2.04491256313132,24
120,early,eye_closed,Left_Temporal,alpha,9-13Hz,17.4289344829388,1.94041769347223,24
120,middle,eye_closed,Left_Temporal,alpha,9-13Hz,15.2187866748435,2.15182436986946,24
120,later,eye_closed,Left_Temporal,alpha,9-13Hz,19.4455800229883,2.25739637920613,24
120,early,eye_closed,Right_Temporal,alpha,9-13Hz,17.8307178278047,1.91401684202612,24
120,middle,eye_closed,Right_Temporal,alpha,9-13Hz,15.2207613762391,1.75927349634222,24
120,later,eye_closed,Right_Temporal,alpha,9-13Hz,19.2590483439996,2.05968331075906,24
120,early,eye_closed,Left_Parietal,alpha,9-13Hz,17.4946254705981,1.99114586110948,24
120,middle,eye_closed,Left_Parietal,alpha,9-13Hz,15.3057885542001,1.98610517025476,24
120,later,eye_closed,Left_Parietal,alpha,9-13Hz,19.4822328689864,2.15665587129744,24
120,early,eye_closed,Right_Parietal,alpha,9-13Hz,17.7892934919741,1.87955347018871,24
120,middle,eye_closed,Right_Parietal,alpha,9-13Hz,15.2939684345587,1.72169652048556,24
120,later,eye_closed,Right_Parietal,alpha,9-13Hz,19.2700537538612,2.10217635198166,24
120,early,eye_closed,Left_Occipital,alpha,9-13Hz,17.6254934003175,1.8813238636755,24
120,middle,eye_closed,Left_Occipital,alpha,9-13Hz,15.3781284674101,1.79090463209453,24
120,later,eye_closed,Left_Occipital,alpha,9-13Hz,19.414623200296,2.15898561117386,24
120,early,eye_closed,Right_Occipital,alpha,9-13Hz,17.6886140924423,1.85017835947943,24
120,middle,eye_closed,Right_Occipital,alpha,9-13Hz,15.3766891002565,1.73218151522448,24
120,later,eye_closed,Right_Occipital,alpha,9-13Hz,19.3129569892256,2.26249178001673,24
